frequency,magnitude_db,phase_deg
0.5,-4.342944996361253e-8,-0.005729577932680875
0.5082998316049004,-4.488324112975489e-8,-0.00582468699606379
0.5167374376191403,-4.638570383229224e-8,-0.00592137483783496
0.5253151050515135,-4.7938459105730053e-8,-0.006019667665182295
0.5340351588743898,-4.954319259451647e-8,-0.006119592120324114
0.5428999626538972,-5.120164780275009e-8,-0.006221175287730484
0.5519119191905653,-5.2915615486578e-8,-0.00632444470146448
0.5610734711706036,-5.4686957762382666e-8,-0.006429428352645253
0.5703871018279895,-5.651760039216247e-8,-0.006536154697034992
0.5798553356175484,-5.84095134969823e-8,-0.006644652662751868
0.5894807388992058,-6.036476652363979e-8,-0.006754951658110946
0.5992659206335972,-6.238546845636223e-8,-0.0068670815795953055
0.6092135330892261,-6.447381506885294e-8,-0.006981072819959452
0.6193262725613602,-6.66320725307245e-8,-0.007096956276467254
0.62960688010286,-6.886257065720664e-8,-0.007214763359266622
0.640058142267141,-7.116773473195335e-8,-0.007334525999903196
0.6506828918634664,-7.355006236318351e-8,-0.007456276659975373
0.6614840087247792,-7.601214662754094e-8,-0.007580048339932993
0.6724644204882795,-7.855664521161529e-8,-0.0077058745880220865
0.6836271033889588,-8.118631898504152e-8,-0.007833789509378096
0.6949750830663073,-8.390402428588052e-8,-0.007963827775270046
0.7065114353844113,-8.671269652705246e-8,-0.00809602463249816
0.7182392872656657,-8.961539166241854e-8,-0.008230415912947469
0.7301618175383231,-9.261525436397505e-8,-0.008367038043300022
0.7422822577981153,-9.571554405869551e-8,-0.008505928054908298
0.7546038932841745,-9.891960310572459e-8,-0.008647123593832531
0.7671300637694963,-1.022309242993021e-7,-0.008790662931044628
0.7798641644661831,-1.0565309686642487e-7,-0.00893658497280147
0.7928096469457144,-1.0918982093175964e-7,-0.009084929271190456
0.8059700200744945,-1.1284493259015808e-7,-0.009235736034850011
0.8193488509649275,-1.1662240679964016e-7,-0.009389046139868127
0.8329497659422826,-1.2052632362993315e-7,-0.009544901140861786
0.8467764515276069,-1.245609309437586e-7,-0.009703343282240267
0.8608326554369555,-1.2873059039449446e-7,-0.00986441550965549
0.8751221875972075,-1.330398314285151e-7,-0.010028161481642373
0.8896489211787454,-1.374933242840226e-7,-0.010194625581452404
0.9044167936452752,-1.4209589445596053e-7,-0.010363852929083726
0.9194298078210748,-1.4685253619659948e-7,-0.010535889393510833
0.9346920329759565,-1.517684086582288e-7,-0.010710781605117285
0.9502076059282415,-1.568488339645029e-7,-0.010888576968334866
0.9659807321660415,-1.6209933096190465e-7,-0.011069323674492452
0.9820156869871546,-1.675255843612673e-7,-0.01125307071487826
0.9983168166578825,-1.7313348234654846e-7,-0.011439867894018832
1.014888539591084,-1.7892910307424686e-7,-0.011629765843178534
1.0317353475437827,-1.8491873203129908e-7,-0.011822816034083054
1.0488618068346562,-1.9110886782104655e-7,-0.012019070792870777
1.0662725595817348,-1.975062125199629e-7,-0.01221858331427572
1.0839723249606439,-2.041177063934458e-7,-0.012421407676045855
1.1019659004837352,-2.1095051825254477e-7,-0.012627598853600869
1.1202581633004502,-2.1801206281185855e-7,-0.012837212734933098
1.1388540715192679,-2.2530999008193558e-7,-0.01305030613575597
1.1577586655515981,-2.3285221333477437e-7,-0.013266936814903749
1.176977069477983,-2.406469110324818e-7,-0.01348716348998705
1.1965144924369762,-2.4870253454189635e-7,-0.0137110458533081
1.2163762300370757,-2.57027823563832e-7,-0.01393864458804027
1.2365676657920985,-2.656317984184622e-7,-0.014170021384676157
1.2570942725803769,-2.745237889751489e-7,-0.014405238957748668
1.2779616141281807,-2.8371343754542957e-7,-0.014644361062829727
1.2991753465177618,-2.932107104549523e-7,-0.014887452513811085
1.3207412197204331,-3.0302590479377326e-7,-0.01513457920047203
1.342665079155094,-3.1316965709530986e-7,-0.015385808106338687
1.3649528672726292,-3.2365297226617147e-7,-0.015641207326839768
1.387610625166607,-3.344872129785635e-7,-0.01590084608776374
1.410644494210714,-3.4568413245742936e-7,-0.016164794764022324
1.4340607177233713,-3.5725586194419973e-7,-0.01643312489872547
1.4578656426599848,-3.6921495794884847e-7,-0.016705909222573003
1.4820657213332804,-3.815743819990228e-7,-0.016983221673568097
1.5066675131622034,-3.943475353558428e-7,-0.017265137417058037
1.531677686449844,-4.075482686571857e-7,-0.01755173286610761
1.5571030201908787,-4.2119089638260864e-7,-0.017843085702210715
1.582950405909011,-4.3529020842528957e-7,-0.018139274896345727
1.6092268495249182,-4.498614932358988e-7,-0.01844038073038044
1.6359394732552006,-4.6492055035886954e-7,-0.018746484818832215
1.6630955175428557,-4.804837087546331e-7,-0.01905767013098948
1.690702343019797,-4.96567839335891e-7,-0.019374021013400237
1.7187674325019464,-5.131903838974554e-7,-0.019695623212734076
1.7472983930174533,-5.30369365723868e-7,-0.02002256389902354
1.7763029578685694,-5.481234127332772e-7,-0.020354931689291315
1.8057889887277605,-5.664717796569896e-7,-0.020692816671569615
